timestamp,open,high,low,close,volume
1785924900000,1871.62,1874.4,1869.05,1873.62,1077.0393
1785925800000,1873.62,1876.06,1872.4,1873.76,942.9323
1785926700000,1873.77,1874.36,1866.16,1868.33,2069.4022
1785927600000,1868.32,1871.15,1868.28,1869.85,878.7724
1785928500000,1869.86,1869.97,1868.21,1868.57,863.5828
1785929400000,1868.56,1870.7,1867.97,1868.49,1756.7635
1785930300000,1868.48,1869.6,1867.27,1868.92,1383.4015
1785931200000,1868.92,1873.4,1867.47,1872.1,1200.634
1785932100000,1872.09,1884.53,1871.64,1882.87,7752.9082
1785933000000,1882.87,1885.29,1878.19,1880.08,2870.5785
1785933900000,1880.07,1880.08,1875.04,1876.25,1893.2455
1785934800000,1876.26,1877.57,1867.21,1868.65,3934.273
1785935700000,1868.64,1872,1867.73,1869.62,2096.8127
1785936600000,1869.63,1872.6,1855.5,1870.07,11497.8868
1785937500000,1870.07,1879.51,1866.26,1878.53,4442.7574
1785938400000,1878.52,1882.84,1873.41,1878.97,4991.0974
1785939300000,1878.98,1881.28,1871.12,1871.86,4856.9154
1785940200000,1871.85,1875.34,1869.24,1874.95,2818.0717
1785941100000,1874.94,1878.86,1871,1875.89,3279.9336
1785942000000,1875.89,1882.76,1875,1877.44,2865.0495
1785942900000,1877.44,1878.71,1872.95,1877.04,2288.6868
1785943800000,1877.05,1882.4,1877.05,1877.86,1604.5286
1785944700000,1877.87,1878.93,1873.1,1873.91,1397.8812
1785945600000,1873.91,1882.68,1873.4,1882.68,1948.9504
1785946500000,1882.68,1897,1880.72,1896.14,10511.8605
1785947400000,1896.14,1897.32,1890.47,1892.53,3130.0263
1785948300000,1892.52,1895.74,1888.46,1895.56,4753.8989
1785949200000,1895.55,1898.49,1893.34,1894.01,4583.2712
1785950100000,1894,1894,1891.07,1892.52,1787.9525
1785951000000,1892.52,1911.56,1892.17,1908.34,8939.3519
1785951900000,1908.35,1917.72,1907.04,1916.75,9529.6582
1785952800000,1916.75,1921.1,1913.9,1920.34,8185.92
1785953700000,1920.34,1928,1918.42,1919.53,6143.7861
1785954600000,1919.54,1921.2,1915.14,1921.06,2788.4891
1785955500000,1921.06,1921.46,1915.8,1918.06,2761.4215
1785956400000,1918.05,1920.08,1915.6,1918.66,2710.7446
1785957300000,1918.66,1921,1917.24,1919.27,2467.4459
1785958200000,1919.26,1920.25,1915.83,1920.16,2175.861
1785959100000,1920.16,1921,1916.71,1917.03,2079.0376
1785960000000,1917.02,1921.45,1916.71,1921.1,2572.7148
1785960900000,1921.1,1922.47,1918.74,1920.12,1541.8738
1785961800000,1920.11,1924.01,1918.53,1924.01,1315.872
1785962700000,1924,1924.56,1916.71,1917.1,1534.58
1785963600000,1917.1,1917.47,1907.83,1913.83,3699.0983
1785964500000,1913.84,1914.33,1910,1910.54,1233.6371
1785965400000,1910.54,1912.04,1907.07,1908.9,1950.4352
1785966300000,1908.89,1910.8,1907.59,1908.75,1296.8311
1785967200000,1908.75,1913.19,1906.59,1911.69,1258.4623
1785968100000,1911.7,1913.43,1909.5,1912.12,1001.1953
1785969000000,1912.11,1912.86,1909.22,1909.41,855.9314
1785969900000,1909.41,1911.52,1906.59,1906.86,1097.8519
1785970800000,1906.85,1910.51,1904.34,1909.4,1441.5698
1785971700000,1909.4,1912.31,1908.4,1910.06,621.779
1785972600000,1910.06,1911.44,1909.22,1910.52,645.2321
1785973500000,1910.52,1910.78,1908.08,1908.9,904.7893
1785974400000,1908.91,1911.94,1907.29,1910.5,2066.0981
1785975300000,1910.5,1914.02,1909.54,1911.67,1032.477
1785976200000,1911.67,1912.46,1909.35,1909.36,727.3415
1785977100000,1909.36,1912.25,1908.6,1910.4,1050.6759
1785978000000,1910.4,1911.21,1908.18,1909.37,1458.2971
1785978900000,1909.37,1910.35,1905.01,1905.01,1349.6569
1785979800000,1905.01,1908.87,1903.36,1906.28,1530.9354
1785980700000,1906.28,1909.82,1906.2,1906.75,1298.6901
1785981600000,1906.74,1910.82,1903.34,1903.77,1950.3567
1785982500000,1903.77,1905.74,1895.34,1898.56,4663.0803
1785983400000,1898.56,1900.47,1895.1,1900.43,1763.4182
1785984300000,1900.44,1901.54,1898.18,1899.21,1254.2956
1785985200000,1899.21,1899.33,1896.69,1898.11,849.1695
1785986100000,1898.11,1898.16,1895.37,1896.93,1352.3437
1785987000000,1896.93,1899.04,1895.95,1897.39,1164.73
1785987900000,1897.4,1899.7,1896.25,1899.03,1509.1997
1785988800000,1899.04,1900,1895.73,1899.74,1406.7544
1785989700000,1899.74,1906.54,1899.73,1906.19,3272.1855
1785990600000,1906.2,1908.05,1904.78,1905.62,1246.1649
1785991500000,1905.63,1908.05,1904.67,1907.7,845.0731
1785992400000,1907.7,1917.7,1907.29,1914.93,3387.1795
1785993300000,1914.93,1918.7,1911.28,1911.77,2401.7903
1785994200000,1911.77,1913.5,1910.62,1913.04,1029.9722
1785995100000,1913.04,1914.34,1911.32,1914.34,1590.6731
1785996000000,1914.35,1914.77,1909.95,1910.29,1150.9218
1785996900000,1910.28,1914.15,1909.6,1913.2,939.8094
1785997800000,1913.2,1914.23,1911.95,1913.79,632.2526
1785998700000,1913.78,1914.35,1912.65,1913.66,651.436
1785999600000,1913.67,1914.58,1911.73,1914.58,1064.8823
1786000500000,1914.58,1915.33,1912.65,1912.66,1109
1786001400000,1912.65,1912.72,1907.65,1908.61,1850.3396
1786002300000,1908.61,1911.4,1908.02,1909.33,2319.8102
1786003200000,1909.33,1911.24,1908.41,1909.73,2144.4187
1786004100000,1909.73,1913.77,1909.05,1913.59,1674.2694
1786005000000,1913.58,1914.82,1911.7,1913.38,1639.8481
1786005900000,1913.38,1920.51,1913.38,1916.26,3630.9877
1786006800000,1916.26,1917.03,1905.9,1907.54,4559.7688
1786007700000,1907.54,1911.63,1906.61,1908.77,2851.5147
1786008600000,1908.76,1908.99,1906.36,1906.37,955.7768
1786009500000,1906.36,1908.5,1904.83,1907.67,1425.2808
1786010400000,1907.67,1907.67,1902.88,1903.01,1692.7613
1786011300000,1903.01,1906.26,1901.62,1905.42,1338.3017
1786012200000,1905.42,1905.76,1903.87,1904.3,964.9675
1786013100000,1904.29,1904.91,1901.62,1902.58,1169.3977
1786014000000,1902.59,1902.95,1897,1902.33,2533.5021
1786014900000,1902.34,1907,1902.33,1905.38,1252.6519
1786015800000,1905.38,1909.2,1905.38,1908.88,1064.4617
1786016700000,1908.87,1908.88,1905.84,1907.77,1069.8231
1786017600000,1907.77,1908.02,1901.29,1901.72,1845.0936
1786018500000,1901.72,1906.14,1901.42,1904.81,963.0037
1786019400000,1904.8,1906.26,1903.1,1903.89,1155.0826
1786020300000,1903.89,1904.69,1899.02,1899.09,1888.0307
1786021200000,1899.1,1900.56,1892.38,1896.25,4664.5576
1786022100000,1896.26,1898.01,1894.75,1897.71,2381.537
1786023000000,1897.71,1908.06,1893.34,1906.75,5995.9655
1786023900000,1906.74,1911.11,1905.1,1907.43,3497.5928
1786024800000,1907.44,1911.84,1905.15,1908.26,3253.0366
1786025700000,1908.25,1912.83,1892.04,1906.86,6066.251
1786026600000,1906.86,1918.72,1903.28,1915.44,6839.5064
1786027500000,1915.45,1916.19,1910.6,1915.01,2636.3252
1786028400000,1915.01,1919.68,1912.81,1915.15,2903.9512
1786029300000,1915.16,1917.69,1912.5,1917.25,3195.0287
1786030200000,1917.25,1919.44,1912.96,1913.45,3036.5037
1786031100000,1913.44,1918.78,1910.38,1910.69,2667.191
1786032000000,1910.7,1911.8,1908.46,1909.88,2279.572
1786032900000,1909.88,1913.63,1909.26,1911.64,1940.4717
1786033800000,1911.63,1916.8,1910.38,1915,2164.4699
1786034700000,1915,1916.52,1912.77,1915.77,1376.4769
1786035600000,1915.78,1918.47,1914.52,1914.53,1894.2766
1786036500000,1914.52,1916.45,1913.62,1914.31,1152.1261
1786037400000,1914.32,1917.06,1910.38,1912.63,1633.2559
1786038300000,1912.63,1915.29,1911.11,1914.08,1016.6768
1786039200000,1914.08,1914.1,1908.89,1911.58,1180.9111
1786040100000,1911.58,1914.01,1910,1911.39,821.0173
1786041000000,1911.4,1911.53,1905.34,1905.84,1543.9558
1786041900000,1905.84,1907.61,1903.08,1905.95,4412.4452
1786042800000,1905.95,1909.29,1905.95,1908.49,2277.3611
1786043700000,1908.49,1909.84,1906.63,1907.04,2545.0252
1786044600000,1907.04,1909.07,1906.36,1908.6,2223.832
1786045500000,1908.6,1911.29,1907.33,1910.06,2958.5582
1786046400000,1910.07,1910.85,1909.08,1909.58,721.5497
1786047300000,1909.59,1909.95,1906.2,1906.9,875.5835
1786048200000,1906.89,1908.97,1906,1907.93,537.5084
1786049100000,1907.93,1907.93,1906.67,1907.14,735.1162
1786050000000,1907.15,1909.14,1906.55,1908.25,1105.8988
1786050900000,1908.26,1909.45,1906.96,1907.37,787.2275
1786051800000,1907.37,1908.81,1905.88,1907.51,848.6265
1786052700000,1907.5,1907.5,1905.9,1906.28,568.0707
1786053600000,1906.28,1907.44,1903.74,1907.11,1187.5631
1786054500000,1907.11,1907.35,1902.77,1904.08,878.2723
1786055400000,1904.07,1904.84,1902.27,1903.3,904.8197
1786056300000,1903.3,1905.6,1903.3,1905.25,509.2892
1786057200000,1905.24,1905.79,1904.06,1905.04,456.4957
1786058100000,1905.03,1905.2,1900.22,1901.68,1440.7352
1786059000000,1901.69,1902.16,1898.94,1900.16,978.826
1786059900000,1900.17,1904.27,1899.52,1904.1,698.2993
1786060800000,1904.1,1905.47,1900.61,1901.2,970.1295
1786061700000,1901.2,1902.82,1899.84,1901.76,1103.4408
1786062600000,1901.76,1904.22,1900.12,1903.5,794.0868
1786063500000,1903.5,1904.48,1901.81,1903.88,648.5582
1786064400000,1903.89,1907.55,1903.11,1903.64,998.5408
1786065300000,1903.64,1905.87,1902.49,1905.52,968.2789
1786066200000,1905.51,1906.33,1899.04,1902.14,1695.6592
1786067100000,1902.14,1904.85,1901.95,1903.36,1160.9909
1786068000000,1903.36,1903.86,1897.52,1902.69,1810.9515
1786068900000,1902.69,1908.61,1900.47,1900.65,2306.9552
1786069800000,1900.65,1902.97,1899.65,1902.67,1059.0274
1786070700000,1902.68,1905,1902.46,1902.73,525.7949
1786071600000,1902.72,1903.95,1900.63,1901.07,899.8198
1786072500000,1901.07,1901.67,1899.05,1900.19,1275.0353
1786073400000,1900.19,1902.24,1899.23,1899.9,1194.4551
1786074300000,1899.91,1900.66,1896.16,1897.43,900.0657
1786075200000,1897.43,1900,1895.99,1898.76,1508.9219
1786076100000,1898.76,1900.76,1897.67,1899.19,2755.6116
1786077000000,1899.19,1900.74,1897.87,1898.36,1185.7886
1786077900000,1898.36,1898.54,1894.35,1897.44,1303.8819
1786078800000,1897.44,1898.74,1896.24,1897.79,652.9289
1786079700000,1897.78,1898.08,1896.02,1896.38,603.4969
1786080600000,1896.38,1898.83,1895.41,1898.03,1102.535
1786081500000,1898.02,1902.4,1897.9,1901.58,1665.0946
1786082400000,1901.59,1904,1900,1904,1168.4463
1786083300000,1903.99,1907.58,1903.48,1905.76,1226.3604
1786084200000,1905.76,1906.56,1903.93,1904.66,776.6855
1786085100000,1904.67,1905.6,1902.98,1904.53,1692.8283
1786086000000,1904.54,1907.3,1902.65,1906.31,1056.5556
1786086900000,1906.32,1907.44,1905.37,1905.58,1753.9986
1786087800000,1905.57,1905.58,1903.01,1903.34,1261.5827
1786088700000,1903.33,1903.86,1902.35,1902.36,1094.0781
1786089600000,1902.35,1906.7,1901.91,1906.57,1617.2154
1786090500000,1906.56,1907.22,1905,1906.25,1120.7691
1786091400000,1906.25,1914.9,1906.05,1913.23,5851.0139
1786092300000,1913.24,1913.25,1909.69,1910.7,2073.3729
1786093200000,1910.7,1914.99,1910.7,1912.62,3856.546
1786094100000,1912.62,1913.85,1910.54,1911.02,6728.9379
1786095000000,1911.02,1917.67,1910.3,1916.12,11258.5065
