timestamp,open,high,low,close,volume
1787900400000,79904.21,79904.21,79573.36,79660,1018.10642
1787904000000,79660,79840,79480,79516.78,526.20796
1787907600000,79516.77,79516.78,79259.43,79285.19,541.74443
1787911200000,79285.19,79571.99,79001.01,79565.89,548.77151
1787914800000,79565.9,79770.29,79555.22,79604.13,394.07937
1787918400000,79604.12,79727.36,79306.11,79421.05,400.05317
1787922000000,79421.04,79635.01,79034.56,79330.75,843.2247
1787925600000,79330.34,79706.64,78423.03,79542.44,2930.13002
1787929200000,79542.44,79838.73,78312.64,78331.13,1255.01594
1787932800000,78331.13,78404,76888,77788.46,2955.61638
1787936400000,77788.45,78131.86,77642.78,77904,722.76014
1787940000000,77904,77935.5,77270,77554,575.36359
1787943600000,77554,77797.35,77376,77580.03,501.052
1787947200000,77580.03,77609.83,77310.24,77407.34,264.10726
1787950800000,77407.34,77537.33,77255.69,77364,392.38715
1787954400000,77364,77773.2,77342,77758.69,339.14252
1787958000000,77758.69,77846.72,77640.74,77845.87,599.54517
1787961600000,77845.88,77963.92,77722,77733.63,321.80979
1787965200000,77733.63,77849.29,77631.28,77794.11,235.06968
1787968800000,77794.11,77829.72,77584.53,77671.18,367.62079
1787972400000,77671.18,77731.43,77507.16,77507.17,238.89187
1787976000000,77507.17,77678.67,77507.17,77648.91,229.90598
1787979600000,77648.91,77716.12,77604.06,77632.53,195.32253
1787983200000,77632.52,77632.53,77382.37,77466.82,305.02922
1787986800000,77466.83,77672,77438.01,77626.01,933.89852
1787990400000,77626.01,77634,77487.73,77633.99,281.67849
1787994000000,77634,77754.23,77566.01,77650.03,212.52791
1787997600000,77650.02,77732,77526,77635.17,228.16206
1788001200000,77635.17,77724.99,77573.32,77584.67,269.60514
1788004800000,77584.66,77657.99,77506.63,77583.74,316.37633
1788008400000,77583.74,77722,77559.45,77704.32,195.58499
1788012000000,77704.32,78150,77663.83,78014.37,456.42164
1788015600000,78014.37,78014.37,77806.9,77865.36,314.87544
1788019200000,77865.36,78130.43,77858.29,78027.17,330.48346
1788022800000,78027.17,78100,77896,78100,210.10626
1788026400000,78099.99,78250,78018.02,78158.01,252.93546
1788030000000,78158.01,78330,78138.87,78182,231.34566
1788033600000,78181.99,78298,78117.95,78129.92,132.29288
1788037200000,78129.92,78198,78062,78161.63,132.03751
1788040800000,78161.62,78239.4,78086,78228.34,298.22816
1788044400000,78228.33,78283.7,78190,78230,326.0928
1788048000000,78230,78330,78147.17,78179.86,185.20224
1788051600000,78179.86,78190,77994.02,78081.5,257.05271
1788055200000,78081.49,78178.02,78014.74,78106.01,119.64466
1788058800000,78106,78233.7,78065.99,78144.68,254.40453
1788062400000,78144.68,78220,77990,78109.75,215.53426
1788066000000,78109.74,78214,78109.74,78127.71,161.29313
1788069600000,78127.72,78310.71,78106.07,78280.34,208.68022
1788073200000,78280.34,78291.27,78118,78118,137.5055
1788076800000,78118,78207.22,78034,78074.01,143.67594
1788080400000,78074.01,78118.87,77986,78000.01,165.26795
1788084000000,78000.01,78145.29,77962.49,78145.29,168.30514
1788087600000,78145.29,78242,78117.11,78166,172.04094
1788091200000,78165.99,78850.81,78165.99,78785.06,814.10982
1788094800000,78785.06,78966.76,78590.14,78860,488.8202
1788098400000,78860.01,78945.94,78722,78783.71,439.32977
1788102000000,78783.7,78912.94,78626,78823.63,553.82108
1788105600000,78823.62,79400,78750,79337.93,667.56388
1788109200000,79337.93,79337.93,78774.85,79021.02,460.72685
1788112800000,79021.02,79181.99,78776,79036.69,293.7787
1788116400000,79036.68,79041.96,78721.98,78856.39,232.19118
1788120000000,78856.39,78931.49,78438.23,78597.33,294.2134
1788123600000,78597.32,78733.77,78229.82,78653,461.41088
1788127200000,78653,78804,78280,78422.01,390.42367
1788130800000,78422.01,78454,77000,77682,1800.4274
1788134400000,77682,78185.89,77436.4,77937.04,711.43379
1788138000000,77937.03,77993.03,77565.08,77640.94,567.26058
1788141600000,77640.93,78000,77392,77473.99,573.39934
1788145200000,77474,77872,77394,77756.71,278.92536
1788148800000,77756.7,77769.11,77458.83,77622.28,550.02773
1788152400000,77622.29,78156.78,77514,78016,511.92091
1788156000000,78016.01,78156.77,77864.16,78093.87,968.0221
1788159600000,78093.88,78322.56,78034.01,78196.01,716.03378
1788163200000,78196.01,78521.89,77982,78480.8,782.74546
1788166800000,78480.79,78802,78396.35,78685.84,398.20488
