timestamp,open,high,low,close,volume
1787475600000,2412.45,2416.17,2404.51,2411.2,9335.204
1787479200000,2411.2,2420.89,2410.84,2415.15,7057.3777
1787482800000,2415.15,2438.31,2414.82,2433.68,15055.74
1787486400000,2433.67,2433.68,2419.15,2427.05,8695.2427
1787490000000,2427.05,2484.06,2427,2459.75,39983.2596
1787493600000,2459.75,2469.3,2389.85,2438.95,41707.3803
1787497200000,2438.95,2452.86,2421.87,2438.62,17475.7349
1787500800000,2438.61,2459.22,2438.61,2450.56,9809.6928
1787504400000,2450.56,2454.3,2432.81,2440.12,13407.0069
1787508000000,2440.11,2449.27,2434.83,2448.68,7986.6951
1787511600000,2448.68,2454.16,2437.44,2444.96,7346.7878
1787515200000,2444.95,2450.72,2436.41,2450.48,7723.0749
1787518800000,2450.48,2484.62,2450.47,2469.97,28824.6969
1787522400000,2469.96,2474.53,2451.89,2455.05,15176.641
1787526000000,2455.04,2471.02,2441.78,2463.41,17435.2456
1787529600000,2463.42,2465.9,2442.35,2465.11,13925.7145
1787533200000,2465.11,2466.98,2427.27,2429.4,17203.9894
1787536800000,2429.4,2451.77,2424.73,2443.78,12332.7591
1787540400000,2443.78,2445.62,2426.49,2430.64,10842.0748
1787544000000,2430.65,2446.42,2428.11,2438.08,14103.8472
1787547600000,2438.07,2459.82,2433.98,2448.92,17209.1607
1787551200000,2448.92,2463.74,2444.22,2456.5,11124.9086
1787554800000,2456.5,2474.09,2452.28,2454.64,17306.7407
1787558400000,2454.67,2459.33,2436.41,2454.84,20193.2494
1787562000000,2454.84,2465.1,2453.75,2463.08,13094.3532
1787565600000,2463.07,2490.89,2461.73,2465.2,22322.7876
1787569200000,2465.2,2509,2454.4,2494.18,29409.1072
1787572800000,2494.18,2518.54,2474.5,2512.54,32212.2265
1787576400000,2512.54,2519.88,2476.31,2493.83,37059.5454
1787580000000,2493.83,2532.12,2491.61,2516.16,45278.8299
1787583600000,2516.16,2532.95,2479.38,2487.99,38855.3412
1787587200000,2487.99,2506,2469.02,2478.43,28194.0355
1787590800000,2478.43,2484.29,2455,2468.97,26300.4336
1787594400000,2468.97,2483.78,2467.19,2473.84,16616.8982
1787598000000,2473.85,2477.69,2461.87,2471.4,16010.6571
1787601600000,2471.48,2479.21,2465.46,2475.16,6569.184
1787605200000,2475.16,2489.67,2475.16,2483.56,6943.7893
1787608800000,2483.56,2485.38,2472.5,2474.26,6995.5242
1787612400000,2474.27,2487.24,2470.7,2482.31,7330.0295
1787616000000,2482.31,2504.74,2472.18,2493.61,15833.5968
1787619600000,2493.61,2504.62,2484.88,2495.99,14009.329
1787623200000,2495.99,2532.5,2492.31,2507.69,32395.6703
1787626800000,2507.7,2514.55,2488.99,2499.29,14206.6754
1787630400000,2499.3,2504.09,2488.96,2494.99,11684.8604
1787634000000,2494.99,2511.82,2493.77,2508.73,10311.6664
1787637600000,2508.73,2515.43,2496.04,2500.88,7866.6959
1787641200000,2500.89,2513,2464.41,2478.94,21618.6395
1787644800000,2478.94,2498,2475,2484.82,13617.6337
1787648400000,2484.82,2492,2462.81,2474.67,14565.1871
1787652000000,2474.67,2485.83,2469.87,2481.82,8631.7367
1787655600000,2481.82,2486.16,2474.76,2477.91,7247.1887
1787659200000,2477.9,2481.37,2458.01,2473.5,16993.8847
1787662800000,2473.51,2477.08,2440,2460.73,27594.5647
1787666400000,2460.73,2484,2454.33,2476.91,19279.4426
1787670000000,2476.92,2483.85,2466.14,2482.88,13271.3533
1787673600000,2482.89,2485.6,2467.1,2470.68,9753.9446
1787677200000,2470.68,2471.47,2455.93,2471.03,13080.7242
1787680800000,2471.04,2474.8,2464.23,2467.44,8754.387
1787684400000,2467.44,2470.13,2455.54,2463.42,11226.2254
1787688000000,2463.42,2464.24,2433.62,2436.44,16335.3831
1787691600000,2436.44,2443.9,2414.64,2441.79,20143.916
1787695200000,2441.8,2455.78,2441.8,2453.84,6387.4583
1787698800000,2453.85,2456.51,2437.07,2442.64,6578.7972
1787702400000,2442.65,2450.51,2435.81,2446.24,8066.5223
1787706000000,2446.24,2462.32,2445,2455.99,6541.8205
1787709600000,2455.98,2469.82,2454.05,2465.21,4986.1029
1787713200000,2465.21,2468,2458.66,2465.57,4758.0286
1787716800000,2465.56,2472.86,2455.68,2456.9,7464.6422
1787720400000,2456.89,2468,2451.49,2464.92,5957.0733
1787724000000,2464.91,2467.47,2453.59,2460.13,6025.7466
1787727600000,2460.14,2468.66,2457.22,2461.78,9351.9319
1787731200000,2461.78,2470,2453.66,2456.29,11249.8754
1787734800000,2456.29,2461,2442.76,2447.87,9405.8872
1787738400000,2447.86,2475.61,2444.69,2468.96,11974.6254
1787742000000,2468.97,2473.25,2456.32,2463.09,6721.3461
1787745600000,2463.09,2472.05,2443.76,2455.01,12480.7434
1787749200000,2455.01,2462.76,2437.11,2457.3,17671.007
1787752800000,2457.3,2462.14,2438.41,2439.38,12836.8844
1787756400000,2439.38,2455.38,2432.32,2449.85,16157.0715
1787760000000,2449.85,2455.36,2438.1,2444.64,8549.4407
1787763600000,2444.65,2467.03,2443.8,2460.84,10313.2664
1787767200000,2460.84,2474.34,2458.85,2472.69,8857.6172
1787770800000,2472.69,2483.52,2468,2470.79,13772.9042
1787774400000,2470.79,2474.49,2460.29,2472.27,10682.7156
1787778000000,2472.27,2505,2470.56,2496.82,20590.6791
1787781600000,2496.82,2515.38,2489.49,2493.73,13587.5517
1787785200000,2493.72,2512.69,2488.33,2506.78,12579.7871
1787788800000,2506.78,2510.64,2492,2492.01,10038.4023
1787792400000,2492,2506.15,2487.03,2497.87,10271.3186
1787796000000,2497.87,2504.95,2493.12,2494.73,4827.1326
1787799600000,2494.73,2499.03,2489.2,2492.89,7708.3983
1787803200000,2492.89,2495.75,2484.24,2487.38,6271.1001
1787806800000,2487.39,2497.94,2481.74,2496.63,6463.0769
1787810400000,2496.63,2496.63,2484.2,2493.11,4673.3062
1787814000000,2493.11,2499,2488.86,2497.16,6268.2625
1787817600000,2497.17,2546.84,2497.05,2531.05,40310.6579
1787821200000,2531.05,2566.53,2525.45,2534.94,31437.4402
1787824800000,2534.94,2539.98,2486.97,2503.6,29729.6134
1787828400000,2503.6,2510.18,2492.56,2501.73,11345.0037
1787832000000,2501.74,2507.55,2492.28,2494.9,11338.2583
1787835600000,2494.9,2506.86,2482.54,2496.68,16255.4612
1787839200000,2496.69,2523.46,2489.04,2517.44,24755.0865
1787842800000,2517.44,2531.84,2513.62,2521.68,21621.0344
1787846400000,2521.68,2533.24,2516.32,2522.31,13299.2104
1787850000000,2522.31,2533.78,2515.36,2518.07,14916.3393
1787853600000,2518.07,2518.21,2488.74,2506.69,24003.7481
1787857200000,2506.69,2514.34,2497.51,2498.21,15462.8443
1787860800000,2498.22,2507.91,2495.06,2507.83,5372.936
1787864400000,2507.84,2508.79,2499.22,2504.12,5887.8717
1787868000000,2504.12,2516.98,2504.12,2515.15,9923.0584
1787871600000,2515.16,2516.81,2509.05,2510.94,4734.4987
1787875200000,2510.94,2519.91,2506.02,2515.61,6319.2257
1787878800000,2515.61,2535.05,2507.83,2512.44,14664.416
1787882400000,2512.44,2512.44,2486.09,2492.26,14721.0814
1787886000000,2492.26,2495.6,2486.24,2489.92,5660.3707
1787889600000,2489.91,2496.17,2477.49,2486.18,8312.1118
