timestamp,open,high,low,close,volume
1787968800000,77762.2,77797.4,77544.1,77643.2,1706.728
1787972400000,77643.2,77700,77470.6,77482.2,1557.436
1787976000000,77482.3,77651.4,77482.2,77619.7,1133.703
1787979600000,77619.6,77691.8,77574.9,77607,1324.414
1787983200000,77606.9,77608,77353,77437.4,2470.393
1787986800000,77437.5,77641.2,77412.7,77587,1958.758
1787990400000,77586.9,77608.3,77442.1,77608.3,1539.71
1787994000000,77608.2,77728.9,77536.1,77618.9,1787.751
1787997600000,77619,77697.7,77481.9,77602.4,1686.175
1788001200000,77602.5,77700,77540,77563.4,1167.039
1788004800000,77563.4,77632.1,77472.4,77559.1,1033.989
1788008400000,77559.2,77700,77534,77670,2005.418
1788012000000,77670.1,78135,77626.9,77979.2,6854.713
1788015600000,77979.2,77989.7,77768,77824.1,3043.011
1788019200000,77824.1,78132.4,77822.8,77989.1,3288.423
1788022800000,77989.1,78073,77863.2,78073,1700.625
1788026400000,78073,78226.5,77982.5,78121.9,2375.686
1788030000000,78122,78314.9,78104.5,78154.9,2312.505
1788033600000,78154.9,78275.3,78077.7,78094.6,1286.708
1788037200000,78094.6,78171,78016,78131.7,1071.844
1788040800000,78131.8,78207,78050.7,78194,991.003
1788044400000,78193.9,78253.5,78153.1,78200.7,1075.004
1788048000000,78200.6,78297.3,78113.2,78144.7,1500.007
1788051600000,78144.8,78159.7,77953.8,78050.8,2682.994
1788055200000,78050.8,78154.4,77982.1,78072,1246.065
1788058800000,78072,78211.2,78027,78101.4,1064.492
1788062400000,78101.5,78188.8,77944.9,78083,1504.242
1788066000000,78083.1,78194.4,78083,78108.8,813.04
1788069600000,78108.8,78289.2,78088.3,78253.9,1489.321
1788073200000,78253.9,78266,78073.9,78082.6,1315.435
1788076800000,78082.7,78178.8,78000,78049,1383.106
1788080400000,78049.1,78091.8,77952.8,77967.7,1224.239
1788084000000,77967.7,78122.1,77933.4,78119.2,1360.403
1788087600000,78119.1,78212.8,78088.1,78141.5,1172.69
1788091200000,78141.5,78824,78141.4,78750.1,13050.618
1788094800000,78750.1,78939.9,78550,78817.7,5245.471
1788098400000,78817.7,78906.2,78685.3,78745.8,3306.486
1788102000000,78745.8,78877.6,78591.3,78791.1,2804.337
1788105600000,78791.2,79384.4,78707.4,79304.9,8929.55
1788109200000,79304.9,79304.9,78737,78985.6,5205.006
1788112800000,78985.7,79147.1,78728.7,79005,2613.243
1788116400000,79005.1,79014,78678,78828.2,1700.457
1788120000000,78828.3,78899.8,78362,78561.5,4087.864
1788123600000,78561.5,78709.4,78174.8,78623.7,6115.147
1788127200000,78623.6,78776.4,78238,78390,3889.105
1788130800000,78390,78429.1,76947.2,77634.6,16188.398
1788134400000,77634.6,78166.7,77393.5,77903.8,8644.045
1788138000000,77903.8,77966.1,77524.6,77609.9,4251.857
1788141600000,77609.9,77972.7,77350.7,77440,5095.654
1788145200000,77440,77853.5,77358.3,77727.2,4041.192
1788148800000,77727.2,77743.6,77427.2,77586.4,3327.898
1788152400000,77586.4,78133.2,77480,77984.9,5771.092
1788156000000,77984.8,78135.2,77761.4,78049.3,4670.59
1788159600000,78049.3,78294,78000,78168.2,3176.394
1788163200000,78168.2,78487.7,77950,78439.1,6047.475
1788166800000,78439.1,78774,78359.4,78486.6,6993.875
1788170400000,78486.6,78744.9,78287.6,78680.7,4293.458
1788174000000,78680.7,78680.7,78262,78284.7,3060.872
1788177600000,78284.6,78516.4,77663.1,77900,10547.839
1788181200000,77900,78256.2,77676.8,77834.7,10056.671
1788184800000,77834.7,78650,77711.7,78628.1,10454.671
1788188400000,78573.9,78747.4,78175.5,78543,6904.174
1788192000000,78543.1,78875,78466.2,78600.7,5360.298
1788195600000,78600.7,79030,78450.2,78865,6245.924
1788199200000,78865,79194.5,78735.4,78980.4,5162.644
1788202800000,78980.5,79228.5,78822.2,78869.2,4299.926
1788206400000,78869.2,79162.6,78763.2,78834.6,2942.035
1788210000000,78834.6,79040,78685.9,78929.1,2294.18
1788213600000,78929.1,78984.7,78541.3,78561.7,2911.827
1788217200000,78561.6,78561.7,78362.4,78549.6,2962.1
1788220800000,78549.6,78868.7,78519.7,78618,3754.815
1788224400000,78617.9,78766.7,78331.3,78375.7,3625.381
1788228000000,78375.6,78427.8,78150,78420.7,4062.857
1788231600000,78420.8,78847,78353.1,78653.9,3725.553
1788235200000,78654,78911.2,78624.3,78695.9,2947.741
1788238800000,78696,79196,78696,79149.8,5451.519
1788242400000,79149.8,79149.8,78705.8,78705.8,3592.661
1788246000000,78705.8,78774.5,78467.6,78600.2,4341.28
1788249600000,78600.3,78627.4,77777,77850,12469.853
1788253200000,77850.1,78012.1,77747,77871.6,5151.861
