timestamp,open,high,low,close,volume
1785988800000,1897.94,1917.99,1894.67,1908.52,388892.623
1786003200000,1908.53,1920.92,1895.8,1906.89,505928.781
1786017600000,1906.88,1919.06,1891.46,1909.88,813997.097
1786032000000,1909.88,1917.89,1903.06,1908.77,350830.068
1786046400000,1908.77,1909.84,1897.82,1903.12,167313.742
1786060800000,1903.11,1907.89,1895,1896.53,286566.922
1786075200000,1896.52,1906.91,1893.37,1901.66,278436.25
1786089600000,1901.65,1920.5,1901.2,1915.51,469087.27
1786104000000,1915.51,1943,1909.34,1916.99,1266989.929
1786118400000,1916.98,1924.41,1903.5,1917.85,448168.885
1786132800000,1917.85,1921.47,1911.8,1913.07,151448.328
1786147200000,1913.07,1918.31,1911.26,1917.2,112943.847
1786161600000,1917.2,1918.62,1913,1914.29,73574.464
1786176000000,1914.3,1923.32,1913.84,1920.05,143810.749
1786190400000,1920.04,1925.85,1917.71,1921.85,157469.916
1786204800000,1921.84,1925.55,1918.4,1919.61,122487.294
1786219200000,1919.61,1921.99,1913.68,1915.98,114820.689
1786233600000,1915.98,1919.37,1911.1,1913.07,128129.826
1786248000000,1913.06,1919,1912,1918.28,114150.712
1786262400000,1918.29,1924.63,1912.3,1918.35,260707.282
1786276800000,1918.34,1926.84,1915.59,1925.75,277266.475
1786291200000,1925.75,1926.21,1918,1921.16,133290.153
1786305600000,1921.15,1937.67,1906.41,1909.57,494846.352
1786320000000,1909.56,1931.5,1905,1916.5,688938.676
1786334400000,1916.51,1930.28,1911.47,1924.72,325151.334
1786348800000,1924.73,1929,1913.62,1919.6,299703.098
1786363200000,1919.61,1922.84,1870.15,1876.01,1339117.303
1786377600000,1876,1879.84,1866.14,1877.7,541397.129
1786392000000,1877.69,1880.86,1869.23,1872.31,179801.826
1786406400000,1872.3,1881.36,1870.3,1880.14,186139.729
1786420800000,1880.14,1881.26,1869.69,1876.84,277386.232
1786435200000,1876.85,1895.2,1874.52,1892.12,424964.653
1786449600000,1892.12,1897.3,1852.22,1862,1019871.327
1786464000000,1862.01,1884.64,1858.77,1881.17,449014.748
1786478400000,1881.18,1886.95,1878.06,1881.8,281805.206
1786492800000,1881.79,1887.56,1880,1885.77,169634.462
1786507200000,1885.76,1892.83,1884.44,1890.82,252193.906
1786521600000,1890.82,1915.55,1889.07,1914.87,653909.807
1786536000000,1914.87,1924.97,1883.33,1891.64,1253083.593
1786550400000,1891.64,1894.9,1876.73,1878.61,322367.128
1786564800000,1878.6,1888.86,1872,1878.8,280258.072
1786579200000,1878.79,1888.33,1872.29,1886.7,388957.118
1786593600000,1886.7,1899.6,1884.69,1894.62,346158.442
1786608000000,1894.62,1896.19,1874.43,1879.48,477932.685
1786622400000,1879.49,1896.86,1877.98,1879.19,613774.272
1786636800000,1879.19,1891.96,1862.11,1886.62,771925.022
1786651200000,1886.62,1892.4,1883.51,1885.39,171371.034
1786665600000,1885.38,1890.69,1881.21,1882.25,196760.6
1786680000000,1882.24,1887,1871.23,1872.34,309748.94
1786694400000,1872.34,1880.86,1868.08,1877.33,331406.301
1786708800000,1877.34,1884,1863.2,1880.72,567136.65
1786723200000,1880.73,1887.7,1872.7,1879.91,336980.942
1786737600000,1879.91,1881.87,1875.21,1881.39,112819.062
1786752000000,1881.38,1886,1880.01,1881.95,118815.476
1786766400000,1881.95,1884.78,1878.76,1879.6,112584.847
1786780800000,1879.59,1880.68,1874.61,1878.56,120049.14
1786795200000,1878.56,1885.18,1877.23,1884.09,133677
1786809600000,1884.08,1885.76,1881.77,1883.67,79234.486
1786824000000,1883.66,1884.73,1880.98,1881.73,65213.522
1786838400000,1881.73,1884.43,1876.01,1882.15,139895.646
1786852800000,1882.14,1883.6,1878,1880.73,104203.468
1786867200000,1880.72,1881.57,1878.23,1880.14,79482.446
1786881600000,1880.14,1884.29,1878.4,1883.22,111685.385
1786896000000,1883.23,1891.93,1881.64,1884.88,246337.84
1786910400000,1884.88,1886.67,1868.01,1875.22,320062.466
1786924800000,1875.21,1907.89,1871.61,1900.19,694402.438
1786939200000,1900.2,1911.66,1896.85,1900.09,348765.473
1786953600000,1900.09,1908.75,1890.6,1903.75,448155.026
1786968000000,1903.75,1914.85,1895.22,1912.45,620966.449
1786982400000,1912.44,1913.54,1903.39,1906.28,301841.51
1786996800000,1906.27,1918,1902.58,1912.7,226523.366
1787011200000,1912.7,1913.63,1884.2,1893.68,520242.147
1787025600000,1893.67,1906.25,1890.54,1897.69,288570.788
1787040000000,1897.69,1904.99,1892.68,1902.31,228642.685
1787054400000,1902.31,1922.72,1893.07,1916.88,859925.081
1787068800000,1916.88,1921.69,1909.59,1912.57,296694.107
1787083200000,1912.57,1919.63,1910.11,1917.1,162323.702
1787097600000,1917.09,1918.42,1905.2,1911.21,321552.655
1787112000000,1911.2,1920.72,1905.27,1915.14,344263.347
1787126400000,1915.14,1929.8,1914.36,1922.34,418069.586
1787140800000,1922.35,2132,1921.6,2085.16,3551552.777
1787155200000,2085.15,2107.38,2065.22,2100.97,1536717.143
1787169600000,2100.97,2336.82,2100.93,2252.16,3521690.381
1787184000000,2252.17,2273.32,2222,2250.86,1149402.576
1787198400000,2250.87,2267.15,2238.23,2251.49,747986.574
1787212800000,2251.49,2318.78,2248.84,2295.6,1756975.867
1787227200000,2295.59,2338.08,2253.55,2325.12,2154784.756
1787241600000,2325.12,2359.68,2308.5,2322.72,1349787.661
1787256000000,2322.73,2339.38,2306.02,2326.18,471512.47
1787270400000,2326.18,2381.52,2323.83,2339.9,1388123.236
